,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
1130,48,2,10915,16,16,4,3,3,2,1,1,1,72,2,0
1131,22,2,14252,6,15,1,8,1,2,1,1,1,52,2,0
1132,61,4,11508,13,13,1,14,1,2,1,1,1,44,2,0
1133,8,2,12462,5,13,3,9,3,2,1,1,1,62,2,0
1134,16,7,3449,10,10,2,5,4,2,2,1,1,72,2,0
1135,13,2,11459,13,13,3,3,5,2,1,1,34,72,2,0
1136,38,2,15727,7,7,3,8,5,3,1,1,1,70,2,0
1137,39,2,15728,6,15,2,2,4,2,1,1,1,54,2,0
1138,24,4,1139,6,15,3,7,4,2,1,1,1,72,2,0
1139,14,4,15729,5,13,1,1,1,2,1,1,1,30,6,1
1140,16,2,15730,2,16,1,12,1,2,1,1,1,72,2,1
1141,2,2,9374,3,9,4,3,3,2,1,1,1,54,2,0
1142,29,4,15731,6,15,1,2,1,3,1,1,1,72,2,1
1143,9,2,15732,6,15,6,5,2,2,2,1,1,72,2,0
1144,38,2,3761,2,16,3,8,4,2,2,20,1,48,2,1
1145,32,2,15733,5,13,1,8,1,2,1,1,1,72,2,0
1146,15,2,15734,10,10,1,1,6,2,2,1,1,72,2,1
1147,30,7,8631,13,13,2,1,3,2,2,1,1,49,2,1
1148,50,2,15735,5,13,3,1,4,2,1,1,1,54,2,1
1149,2,4,15736,3,9,1,7,6,2,2,1,1,56,2,0
1150,1,2,3349,9,9,1,3,1,2,1,1,1,48,24,0
1151,60,2,15737,5,13,2,1,4,2,2,1,1,72,2,0
1152,35,2,12797,3,9,5,7,4,2,2,1,1,70,2,0
1153,34,4,15738,2,16,1,1,6,2,2,1,1,36,2,0
1154,38,2,15739,3,9,1,8,1,2,1,19,1,54,2,1
1155,54,2,15740,15,15,5,3,3,2,1,1,1,48,2,0
1156,29,4,15741,2,16,1,1,1,2,1,1,12,72,2,1
1157,48,2,15742,11,13,6,9,2,2,1,1,1,72,27,0
1158,47,1,15743,13,13,1,8,1,2,1,85,1,72,2,0
1159,21,2,15744,13,13,1,5,1,2,1,1,1,72,2,1
1160,53,2,2272,7,7,5,9,4,2,2,1,1,62,2,0
1161,7,2,1221,3,9,3,2,4,1,1,1,1,72,2,0
1162,39,2,10025,4,14,1,1,1,2,1,1,1,15,2,0
1163,16,2,11518,5,13,1,1,1,1,1,1,12,36,1,1
1164,11,2,13465,3,9,1,7,1,5,1,1,1,72,2,0
1165,3,2,1251,3,9,1,8,1,2,1,3,1,48,2,1
1166,38,2,12330,3,9,3,5,5,2,1,1,1,62,2,0
1167,15,2,3742,3,9,1,6,1,2,1,1,1,81,2,0
1168,28,2,14400,13,13,1,9,1,2,1,1,1,72,2,0
1169,49,1,15745,4,14,1,8,1,2,1,1,12,72,2,1
1170,7,2,15746,3,9,3,7,5,2,2,1,1,72,2,0
1171,24,4,15747,3,9,4,6,3,2,2,104,1,44,2,0
1172,53,2,15748,11,13,5,5,3,3,2,1,1,72,2,0
1173,4,2,15749,6,15,1,8,1,2,1,10,1,54,2,0
1174,9,2,15750,6,15,1,8,1,2,1,1,1,72,2,1
1175,2,2,11153,3,9,1,3,1,2,1,1,1,56,2,1
1176,5,2,15751,7,7,2,8,2,2,2,1,1,72,2,0
1177,21,7,15752,6,15,1,14,1,2,1,1,1,72,2,0
1178,48,2,15753,3,9,1,3,1,2,1,1,1,72,2,0
1179,37,1,9852,13,13,1,2,1,2,1,1,1,72,2,0
1180,47,2,3828,3,9,6,7,3,3,2,1,1,72,2,0
1181,34,2,1683,6,15,3,1,4,2,1,1,1,48,2,0
1182,27,2,1264,3,9,1,2,1,2,1,1,1,72,2,0
1183,50,2,15754,6,15,2,5,5,2,2,1,1,30,2,0
1184,58,2,15755,5,13,1,7,1,1,1,1,1,72,15,1
1185,15,2,15756,3,9,3,3,4,2,1,35,1,72,2,0
1186,31,2,10501,2,16,2,4,4,2,1,1,1,52,2,0
1187,28,2,15757,2,16,1,8,1,2,1,1,1,40,2,0
1188,16,2,5183,6,15,1,3,1,2,1,1,1,72,2,0
1189,4,1,15758,3,9,1,3,1,2,1,1,1,54,2,1
1190,50,5,12806,2,16,1,1,1,2,1,1,1,56,2,0
1191,34,2,15759,3,9,3,1,4,2,2,1,1,72,2,0
1192,7,2,3175,3,9,3,8,4,2,2,1,1,85,2,0
1193,44,2,5649,3,9,3,8,4,2,1,1,24,52,2,0
1194,47,2,15760,10,10,5,8,3,2,2,1,1,72,19,0
1195,31,2,15761,3,9,3,5,4,2,2,1,1,72,2,0
1196,39,1,4214,6,15,1,11,1,2,1,39,1,28,2,0
1197,48,2,15762,6,15,3,5,5,2,2,1,1,72,2,0
1198,4,2,6443,2,16,2,8,4,2,1,1,11,56,2,1
1199,4,2,12195,3,9,1,5,6,3,2,1,1,40,2,0
1200,3,7,15763,10,10,1,4,1,2,1,1,1,72,2,0
1201,13,6,15764,6,15,3,10,5,2,1,1,1,48,2,0
1202,61,4,13909,3,9,2,5,4,2,2,1,1,70,2,0
1203,47,2,1219,3,9,3,5,4,2,1,1,1,72,2,0
1204,15,2,15765,6,15,1,6,1,5,1,1,1,72,2,0
1205,12,2,15766,3,9,3,8,5,2,2,1,1,15,2,0
1206,50,2,7091,3,9,3,6,4,3,2,1,1,83,2,0
1207,52,4,15767,3,9,1,3,1,2,1,1,1,43,2,0
1208,28,2,15768,6,15,1,2,1,3,1,1,1,72,2,0
1209,4,2,3816,3,9,6,7,3,3,2,1,1,72,20,0
1210,34,2,15769,3,9,3,4,5,3,1,1,1,72,2,0
1211,4,1,15770,10,10,1,7,6,2,2,1,1,72,2,0
1212,5,2,15771,6,15,1,2,6,2,2,1,1,41,2,1
1213,16,1,2134,3,9,1,4,1,2,1,1,1,72,2,0
1214,37,6,15772,3,9,1,10,1,3,1,1,10,62,2,0
1215,4,2,15773,13,13,1,5,1,2,1,1,1,83,2,0
1216,47,2,15774,2,16,1,12,1,2,1,1,1,72,2,0
1217,38,2,15775,3,9,2,5,4,2,2,1,1,48,2,0
1218,5,1,4757,3,9,1,2,1,2,1,1,1,72,2,0
1219,44,2,11585,2,16,3,7,4,2,2,1,1,72,2,0
1220,12,2,15776,3,9,3,9,5,2,1,1,1,55,2,0
1221,15,2,15777,6,15,3,9,5,2,1,1,1,30,2,0
1222,1,2,13854,3,9,1,3,1,2,1,1,1,72,27,0
1223,28,2,15778,3,9,1,6,6,1,2,1,1,72,9,0
1224,58,4,7925,3,9,1,4,1,2,1,1,1,72,2,0
1225,27,2,2844,5,13,1,8,1,2,1,1,1,54,2,1
1226,44,2,1248,2,16,3,1,5,2,1,78,1,54,2,1
1227,38,2,15779,2,16,3,1,4,2,2,1,1,72,2,0
1228,47,2,15780,3,9,2,7,3,3,2,1,1,72,2,0
1229,7,2,14914,2,16,3,8,4,2,1,1,1,55,2,0
1230,13,6,10889,15,15,3,10,4,2,2,1,1,62,2,0
1231,7,4,15781,6,15,1,14,1,2,1,1,1,72,2,0
1232,21,2,15782,3,9,1,5,1,2,1,1,1,15,2,0
1233,29,4,5219,3,9,1,3,1,2,1,1,1,72,2,0
1234,9,3,3164,3,9,2,2,4,2,1,1,1,72,2,1
1235,63,2,15783,3,9,1,9,1,2,1,1,1,72,2,0
1236,39,4,15784,5,13,3,1,5,2,2,1,1,36,2,0
1237,34,4,3308,3,9,2,3,4,2,1,1,1,72,2,0
1238,47,1,1055,1,12,1,3,1,2,1,1,1,56,2,0
1239,30,7,768,6,15,2,5,5,2,1,1,1,72,2,0
1240,63,2,15785,6,15,5,5,4,2,2,1,1,72,2,0
1241,47,2,15786,6,15,1,3,1,2,1,3,1,72,2,1
1242,47,2,5093,7,7,1,3,1,2,1,1,1,72,2,0
1243,50,2,15787,3,9,3,5,3,3,2,1,1,72,2,0
1244,16,7,15788,10,10,2,12,4,3,2,1,47,72,2,0
1245,34,2,10879,6,15,3,12,4,2,1,1,1,44,2,0
1246,45,2,15789,7,7,3,5,5,2,2,1,1,15,2,0
1247,30,4,15790,9,9,1,4,1,2,1,1,1,72,2,0
1248,13,2,13369,6,15,3,7,4,2,2,1,1,72,2,0
1249,22,1,15791,3,9,3,2,4,4,1,1,1,15,8,0
1250,12,6,8072,6,15,3,10,5,2,2,1,1,15,2,0
1251,55,2,15792,5,13,1,1,6,2,2,1,1,72,2,1
1252,24,2,15793,3,9,3,5,5,2,2,1,1,62,2,0
1253,24,2,15794,2,16,3,8,5,2,1,1,1,48,2,0
1254,2,3,9736,1,12,3,1,4,2,2,1,1,67,2,1
1255,31,4,2576,5,13,1,1,1,2,1,1,1,56,2,0
1256,53,2,15795,14,14,1,3,1,2,1,1,1,72,2,0
1257,47,2,15796,5,13,3,8,4,2,2,1,1,72,2,0
1258,9,7,15797,2,16,3,1,2,2,1,1,1,72,2,0
1259,38,2,15798,3,9,1,3,1,2,1,1,1,55,2,0
1260,60,4,15799,15,15,1,4,1,2,1,1,1,52,2,0
1261,45,5,4685,2,16,3,2,4,2,1,1,1,72,2,0
1262,8,2,15800,13,13,1,12,1,2,1,1,1,72,2,0
1263,1,6,10484,5,13,3,10,4,2,2,20,1,30,2,1
1264,38,2,15801,3,9,3,8,5,2,2,1,1,15,2,0
1265,31,2,15802,3,9,6,7,3,2,2,1,1,72,2,0
1266,39,2,1056,1,12,1,1,1,2,1,5,1,56,2,1
1267,38,3,15803,6,15,2,7,4,2,2,1,1,54,2,0
1268,50,2,15804,3,9,1,7,6,2,2,1,1,72,2,1
1269,8,2,2862,3,9,3,8,5,5,1,1,1,15,2,0
1270,31,2,15805,13,13,1,7,6,2,2,7,1,53,2,1
1271,26,2,15806,10,10,3,8,4,2,2,1,1,72,6,0
1272,56,6,15807,3,9,1,10,1,2,1,1,1,44,2,0
1273,34,2,15808,3,9,1,14,5,2,1,1,1,48,2,0
1274,5,2,4652,2,16,3,2,4,2,2,1,1,30,2,0
1275,3,2,4039,3,9,1,4,1,2,1,1,1,72,2,0
1276,63,2,15809,2,16,1,1,1,2,1,2,1,48,2,1
1277,27,2,15810,6,15,2,7,3,2,2,1,1,40,2,0
1278,29,1,15811,3,9,3,11,4,2,1,20,1,72,2,1
1279,2,1,61,3,9,1,3,1,2,1,1,1,72,2,0
1280,31,2,15812,13,13,3,7,5,2,2,1,1,72,2,0
1281,51,1,14999,6,15,1,2,1,2,1,1,1,56,2,1
1282,15,2,15813,3,9,1,3,1,2,1,1,1,72,2,1
1283,33,1,2954,11,13,1,11,1,2,1,1,29,63,2,0
1284,44,2,11403,10,10,3,12,5,2,2,1,1,72,2,0
1285,59,6,15814,3,9,1,10,1,2,1,1,1,72,2,0
1286,19,6,15815,14,14,1,10,1,2,1,1,1,70,2,0
1287,48,2,15816,2,16,3,2,4,1,2,1,1,72,2,0
1288,34,7,15817,2,16,3,8,4,2,1,1,1,15,2,0
1289,48,2,15818,2,16,1,2,1,2,1,1,1,72,6,1
1290,5,2,6818,2,16,2,2,4,2,2,1,1,55,2,0
1291,38,2,15819,3,9,1,7,6,2,2,10,1,30,2,1
1292,30,2,7539,6,15,2,2,4,2,1,1,1,54,2,1
1293,38,2,15820,6,15,3,8,4,2,2,1,1,15,2,0
1294,2,2,15821,6,15,1,4,1,2,1,1,1,56,21,0
1295,9,2,2996,6,15,1,3,1,2,1,1,1,36,2,0
1296,34,2,15822,6,15,5,7,3,3,2,1,1,72,2,0
1297,38,1,2522,3,9,2,11,5,2,1,1,1,54,2,0
1298,29,2,14145,3,9,3,7,4,2,2,1,1,30,2,0
1299,45,2,11266,3,9,1,6,1,2,1,1,1,53,2,0
1300,44,6,15823,3,9,3,10,5,2,1,1,1,56,2,0
1301,14,1,15824,3,9,5,7,3,2,2,5,1,72,2,1
1302,34,2,9205,3,9,1,2,1,2,1,1,1,54,2,0
1303,12,2,15825,6,15,3,8,5,2,2,1,1,55,2,0
1304,16,2,15826,2,16,2,7,3,2,1,1,1,62,2,0
1305,2,2,15827,3,9,2,4,4,2,1,1,1,48,2,0
1306,6,2,15828,3,9,5,6,3,3,2,1,1,53,2,0
1307,45,2,15829,3,9,1,4,1,2,1,25,1,76,2,1
1308,7,1,15830,3,9,1,3,1,2,1,1,1,56,2,0
1309,21,2,15831,11,13,6,6,3,2,2,1,1,30,16,0
1310,24,2,12603,3,9,3,9,5,3,1,1,1,55,2,0
1311,19,6,15832,3,9,1,10,1,2,1,1,1,55,2,0
1312,53,2,6582,5,13,1,1,1,2,1,1,1,54,2,0
1313,9,2,8668,6,15,3,2,4,2,1,1,1,72,2,0
1314,27,4,12220,3,9,2,7,4,2,2,11,1,52,2,0
1315,11,2,15042,6,15,1,11,1,2,1,1,1,54,2,1
1316,40,2,3095,13,13,1,1,1,2,1,1,1,54,2,0
1317,50,5,15833,3,9,1,3,1,2,1,1,1,56,2,0
1318,21,2,11878,3,9,3,13,4,2,2,1,1,72,5,0
1319,9,2,15834,6,15,3,7,4,2,2,1,1,56,2,0
1320,50,5,15835,3,9,2,5,4,2,2,1,1,56,2,0
1321,34,2,13405,6,15,3,5,4,2,2,1,1,40,2,0
1322,31,2,812,5,13,1,6,1,2,1,1,1,72,2,0
1323,31,2,4614,5,13,1,1,1,2,1,1,1,72,6,1
1324,14,3,15836,2,16,1,1,1,2,1,1,1,72,2,1
1325,38,1,7520,3,9,1,3,1,2,1,25,1,72,2,1
1326,27,2,84,3,9,2,7,3,3,2,1,1,40,2,0
1327,12,6,15837,6,15,3,10,5,2,2,11,1,52,2,0
1328,15,2,14390,2,16,3,7,5,2,2,1,1,72,2,0
1329,34,2,15838,3,9,3,5,2,2,1,1,1,62,2,0
1330,1,7,2042,4,14,1,1,1,2,1,1,1,54,2,1
1331,28,7,13455,10,10,3,12,4,2,1,1,1,48,2,0
1332,50,2,12115,2,16,1,3,1,2,1,1,1,72,2,1
1333,8,2,15839,3,9,1,3,1,3,1,1,1,72,2,0
1334,5,5,13093,5,13,2,2,4,1,1,1,1,43,31,1
1335,4,2,9993,2,16,2,1,4,2,2,1,1,72,2,0
1336,45,2,8864,6,15,3,7,3,2,2,1,1,53,2,0
1337,53,7,15840,3,9,4,4,4,2,2,1,1,56,2,0
1338,8,2,10380,3,9,3,8,4,2,1,1,1,72,33,0
1339,50,2,15841,10,10,3,12,4,2,1,1,1,49,2,0
1340,44,7,15842,6,15,3,14,5,2,1,1,1,56,2,0
1341,45,2,8574,5,13,1,1,1,1,1,1,6,48,8,1
1342,9,2,3224,5,13,1,2,1,2,1,2,1,48,2,1
1343,22,2,13930,11,13,1,11,1,3,1,1,1,72,2,0
1344,44,6,5571,6,15,3,10,4,2,1,1,1,55,2,0
1345,48,1,6888,3,9,2,1,4,1,2,1,1,56,3,0
1346,16,2,15843,3,9,6,8,4,2,2,1,1,62,2,0
1347,50,5,811,6,15,1,2,1,2,1,1,1,72,2,0
1348,37,2,15844,3,9,2,7,3,2,2,1,1,72,19,0
1349,21,2,7315,6,15,3,3,4,2,1,1,1,72,2,0
1350,34,2,9910,6,15,3,5,5,2,1,1,1,62,2,0
1351,47,2,15845,1,12,1,1,1,2,1,1,1,36,2,1
1352,39,2,973,6,15,1,4,1,2,1,1,1,72,2,0
1353,24,2,15846,3,9,1,11,1,2,1,1,1,56,2,0
1354,28,2,15847,3,9,3,3,3,2,2,1,1,44,2,0
1355,6,2,15848,2,16,1,8,1,2,1,1,1,15,2,1
1356,51,4,15849,13,13,5,7,4,2,2,1,1,72,2,0
1357,38,2,15850,7,7,3,9,5,2,1,1,1,15,2,0
1358,37,3,15851,6,15,1,2,6,1,2,1,1,72,2,1
1359,11,2,15852,14,14,2,6,3,2,2,1,1,72,2,0
1360,9,2,15602,3,9,1,3,1,3,1,1,1,72,2,0
1361,48,2,6060,6,15,1,6,1,2,1,1,1,72,2,0
1362,16,1,2423,1,12,1,1,1,2,1,5,1,54,2,1
1363,40,2,15853,13,13,1,6,1,2,1,1,1,48,2,1
1364,31,2,5156,3,9,1,4,1,2,1,1,19,54,2,1
1365,7,2,15854,2,16,3,2,3,2,1,1,1,72,2,0
1366,13,2,15855,6,15,3,2,4,2,2,1,1,42,2,0
1367,34,2,15856,6,15,3,7,5,3,2,1,1,55,2,0
1368,51,2,15857,14,14,1,6,1,2,1,99,1,54,5,0
1369,45,2,13983,2,16,1,1,1,2,1,1,1,72,2,1
1370,29,2,15858,6,15,1,6,1,2,1,3,1,72,2,1
1371,30,5,5445,13,13,1,3,1,2,1,1,1,76,2,1
1372,11,2,15859,3,9,2,8,4,2,2,1,1,72,2,0
1373,50,2,15860,3,9,1,8,2,2,2,1,1,15,2,0
1374,22,2,1582,6,15,1,5,1,3,1,1,1,54,2,0
1375,5,5,7643,1,12,1,1,1,2,1,1,1,87,19,1
1376,44,2,15861,3,9,5,2,3,2,1,1,1,42,2,0
1377,1,2,9230,6,15,1,8,1,2,1,1,1,48,2,1
1378,48,2,15862,14,14,1,9,1,2,1,1,1,72,5,0
1379,50,1,13549,3,9,1,8,1,2,1,1,1,48,2,0
1380,31,2,5112,6,15,1,3,1,2,1,1,1,72,2,1
1381,3,2,12390,3,9,1,3,1,2,1,1,1,72,2,1
1382,15,1,15516,3,9,1,2,1,2,1,1,1,48,2,0
1383,22,2,1042,3,9,1,3,1,2,1,1,1,72,2,0
1384,45,1,11441,13,13,1,8,1,2,1,17,1,56,10,0
1385,52,2,15863,2,16,1,14,1,2,1,1,12,54,2,1
1386,40,4,15864,6,15,1,2,1,2,1,1,1,56,2,1
1387,27,2,15865,8,8,1,6,1,2,1,1,1,65,2,0
1388,39,2,15866,2,16,2,6,3,2,2,1,1,49,2,0
1389,52,1,15867,15,15,1,1,1,2,1,1,1,52,2,1
1390,3,1,15868,3,9,1,11,1,2,1,1,1,49,2,1
1391,67,4,15869,13,13,5,7,4,2,2,1,1,49,2,0
1392,19,2,15870,3,9,1,14,1,2,1,1,1,72,17,0
1393,48,2,15871,6,15,2,8,3,2,1,1,1,48,2,0
1394,50,2,15872,13,13,6,6,4,3,2,1,1,72,2,0
1395,30,2,11731,2,16,1,7,1,2,1,7,1,72,2,1
1396,33,2,15873,9,9,1,3,1,2,1,1,1,72,5,0
1397,49,2,15874,5,13,1,2,1,2,1,1,1,54,2,1
1398,48,2,15875,3,9,2,13,3,3,2,1,1,87,2,0
1399,37,2,8592,3,9,2,7,4,2,2,1,1,72,2,0
1400,59,6,15876,3,9,1,10,1,2,1,1,1,15,2,0
1401,9,2,15877,6,15,1,9,1,2,1,1,1,72,2,0
1402,38,2,15878,6,15,3,4,4,2,1,1,1,72,2,0
1403,14,4,15511,5,13,1,1,1,2,1,1,1,54,2,1
1404,13,2,6091,12,12,3,11,4,2,1,1,1,54,5,0
1405,21,2,239,2,16,1,2,1,2,1,19,1,36,2,1
1406,29,4,15879,12,12,1,5,1,2,1,1,1,72,2,0
1407,22,2,15880,2,16,1,7,2,2,1,1,1,72,13,1
1408,48,2,15881,6,15,3,2,2,2,2,1,34,48,2,0
1409,9,2,15882,2,16,2,3,4,2,1,1,5,72,2,0
1410,50,2,15883,15,15,2,8,3,2,2,1,1,30,2,0
1411,22,2,1146,2,16,1,2,1,2,1,2,1,48,2,1
1412,5,2,12555,3,9,1,3,1,2,1,1,1,72,2,0
1413,31,2,15884,3,9,2,5,4,2,2,1,1,62,2,0
1414,24,2,4020,15,15,3,5,2,2,1,1,1,62,5,0
1415,50,2,15885,3,9,3,4,4,2,1,1,24,52,2,0
1416,24,1,15886,6,15,3,2,4,3,1,1,1,48,2,0
1417,34,6,9175,6,15,3,10,4,2,2,1,1,83,2,0
1418,47,2,1737,10,10,1,6,1,2,1,34,1,72,2,0
1419,39,7,15887,4,14,1,1,6,2,2,7,1,72,2,1
1420,21,2,2916,5,13,1,1,6,2,2,7,1,40,6,1
1421,50,3,8000,6,15,3,7,3,3,2,1,1,72,2,0
1422,22,2,15888,13,13,5,12,3,3,2,1,1,72,2,0
1423,22,2,6871,3,9,1,4,1,2,1,1,1,72,2,0
1424,44,2,1331,6,15,3,9,5,2,1,1,1,72,2,0
1425,39,1,13588,5,13,2,2,3,2,2,1,1,72,2,0
1426,24,2,15889,3,9,1,6,1,2,1,1,1,72,2,0
1427,63,1,15890,5,13,6,1,4,2,1,1,1,72,2,1
1428,50,2,15531,5,13,3,7,4,2,1,1,1,72,2,0
1429,31,1,4451,6,15,1,8,1,2,1,1,1,72,2,0
1430,27,2,5612,2,16,1,2,1,2,1,1,1,72,2,0
1431,44,2,15891,3,9,1,5,1,2,1,1,1,54,2,0
1432,56,2,10075,14,14,1,9,1,2,1,1,1,55,39,0
1433,53,2,15892,3,9,1,3,1,2,1,1,1,54,2,0
1434,26,2,15893,6,15,3,6,5,2,1,1,1,72,5,0
1435,8,3,15894,6,15,1,12,1,2,1,1,1,72,2,1
1436,1,2,15895,3,9,3,3,4,4,2,1,1,72,6,0
1437,28,4,15896,2,16,3,14,4,2,1,1,1,49,2,0
1438,4,2,15897,6,15,1,7,1,2,1,19,1,56,2,1
1439,14,4,15898,6,15,2,2,4,2,2,1,1,72,2,0
1440,8,2,4564,2,16,3,1,4,3,2,1,1,72,2,0
1441,44,2,15899,3,9,3,7,5,2,1,1,1,72,2,0
1442,24,2,13805,6,15,2,6,4,2,1,1,39,41,2,0
1443,48,2,7601,3,9,6,2,3,2,2,1,1,72,2,0
1444,44,2,15900,6,15,3,5,4,2,2,1,1,30,2,0
1445,29,2,15901,3,9,2,1,4,2,1,1,1,72,2,0
1446,34,4,5864,3,9,1,3,1,2,1,1,1,54,2,1
1447,39,7,15902,4,14,1,1,1,2,1,1,12,72,2,1
1448,22,2,15903,2,16,1,8,1,2,1,1,1,72,2,0
1449,34,2,9996,3,9,1,3,1,2,1,1,1,48,2,0
1450,34,2,1539,2,16,2,1,4,2,2,1,1,54,2,1
1451,24,2,8879,6,15,1,3,1,2,1,1,1,72,2,0
1452,26,3,585,2,16,3,2,4,2,1,1,1,72,2,0
1453,47,2,1359,3,9,3,7,4,2,2,1,1,72,2,0
1454,45,1,12860,6,15,1,8,1,5,1,1,1,36,2,1
1455,50,5,3905,6,15,1,3,1,2,1,21,1,56,2,0
1456,4,2,291,6,15,2,3,4,2,1,1,1,56,2,0
1457,21,2,11441,6,15,1,8,1,2,1,1,1,48,2,1
1458,49,6,946,6,15,1,10,1,2,1,1,1,40,2,0
1459,9,5,4409,2,16,3,2,5,2,1,1,1,72,2,0
1460,40,2,8737,6,15,1,2,1,2,1,1,1,72,2,1
1461,47,2,9205,5,13,1,1,1,2,1,1,1,56,2,1
1462,9,2,15904,3,9,3,7,5,2,2,1,1,36,2,0
1463,31,2,15905,6,15,6,2,4,3,2,1,1,72,2,0
1464,21,2,15906,13,13,1,3,1,2,1,7,1,72,2,1
1465,26,6,3755,10,10,3,10,2,2,1,1,1,72,2,0
1466,34,2,15907,3,9,1,8,5,3,1,1,1,40,2,0
1467,38,2,6020,5,13,1,1,1,2,1,1,6,72,2,1
1468,8,2,12100,3,9,3,7,5,2,1,1,1,72,2,0
1469,5,1,9446,15,15,1,3,1,2,1,1,1,72,2,0
1470,38,2,15908,2,16,1,7,1,2,1,1,1,72,2,0
1471,46,2,11687,5,13,1,2,1,2,1,1,1,48,2,1
1472,61,4,15909,3,9,2,14,4,3,1,1,1,15,2,0
1473,2,2,15910,7,7,3,9,5,3,1,1,1,72,2,0
1474,12,2,10804,14,14,3,3,5,2,1,1,23,40,2,0
1475,58,2,2853,2,16,1,8,1,2,1,1,1,15,2,1
1476,47,2,4824,6,15,2,7,4,2,1,1,1,36,2,0
1477,1,2,15911,3,9,5,6,3,3,2,1,1,42,2,0
1478,45,5,15912,15,15,3,5,5,2,1,1,1,48,2,0
1479,24,2,15245,3,9,1,7,1,2,1,1,1,72,2,0
1480,62,1,15913,14,14,3,11,3,2,1,1,1,15,2,0
1481,47,2,15914,2,16,2,1,3,2,2,1,1,52,2,1
1482,11,2,47,14,14,3,9,5,2,1,1,1,54,2,0
1483,34,6,13303,6,15,3,10,5,2,2,1,1,72,2,0
1484,46,2,15915,6,15,2,2,4,2,2,1,1,72,2,0
1485,3,2,9809,6,15,3,5,4,3,2,1,1,30,35,0
1486,50,2,15916,3,9,2,5,4,2,2,1,1,30,2,0
1487,22,2,8499,5,13,3,2,4,2,1,1,1,52,2,0
1488,30,2,15917,5,13,2,2,3,2,2,1,1,72,2,0
1489,8,2,15918,5,13,3,1,4,2,2,1,1,48,2,0
1490,28,3,15919,10,10,2,7,4,2,2,1,1,72,2,0
1491,45,4,15920,6,15,1,12,1,2,1,1,1,28,2,1
1492,28,2,15921,3,9,3,12,4,2,1,1,1,44,2,0
1493,22,4,11664,10,10,1,3,1,2,1,1,1,72,2,1
1494,39,2,8296,2,16,1,2,1,2,1,1,1,72,2,1
1495,47,2,3877,13,13,1,2,1,2,1,1,1,56,2,1
1496,15,2,15922,6,15,1,7,1,2,1,1,32,72,2,0
1497,34,2,15923,6,15,3,2,4,2,2,1,1,87,2,0
1498,40,4,13266,6,15,5,5,4,2,2,1,1,72,25,0
1499,45,2,15924,3,9,3,11,5,3,1,1,1,72,2,0
1500,11,2,15925,2,16,1,7,6,2,2,1,1,72,2,0
1501,4,2,15926,3,9,1,6,1,2,1,1,1,36,2,0
1502,50,2,15927,5,13,1,2,1,2,1,1,1,30,2,1
1503,26,2,14222,3,9,3,5,4,2,2,1,1,20,2,0
1504,50,2,5177,6,15,1,6,1,2,1,1,1,72,5,0
1505,5,2,10190,15,15,1,6,1,2,1,1,1,56,2,0
1506,28,2,15928,2,16,3,8,5,3,1,1,1,72,2,0
1507,47,2,4994,6,15,1,4,1,2,1,3,1,54,2,1
1508,28,2,15929,3,9,1,3,1,2,1,1,1,52,2,0
1509,5,2,1021,2,16,6,1,4,2,1,1,1,54,2,1
1510,28,2,15918,3,9,1,7,6,2,2,34,1,72,2,0
1511,31,1,11192,3,9,2,8,4,2,1,77,1,48,2,0
1512,50,2,12718,3,9,5,6,3,2,2,1,1,56,2,0
1513,1,2,15930,11,13,3,13,4,2,2,1,1,83,2,0
1514,1,2,15931,3,9,1,5,1,3,1,10,1,62,2,1
1515,27,5,15932,3,9,1,2,1,2,1,1,1,72,2,1
1516,16,7,15933,6,15,1,14,1,3,1,1,1,52,2,0
1517,26,2,15934,2,16,3,8,4,2,2,1,1,72,2,0
1518,7,7,15935,6,15,3,5,5,2,1,1,1,48,2,0
1519,33,2,15936,3,9,5,8,4,2,2,1,1,62,2,0
1520,13,2,15937,3,9,3,6,4,2,1,1,1,54,2,0
1521,45,2,13634,3,9,1,3,1,2,1,1,1,72,10,0
1522,38,7,8370,3,9,1,14,1,2,1,1,1,72,2,1
1523,8,2,15938,6,15,3,6,3,3,1,1,1,72,2,0
1524,1,2,15939,3,9,2,8,5,2,2,1,1,30,2,0
1525,11,2,15940,6,15,6,7,5,2,2,1,1,72,2,0
1526,50,4,1114,5,13,2,1,3,2,2,1,1,72,2,0
1527,63,6,3551,15,15,1,10,1,2,1,1,1,52,2,0
1528,58,2,15941,3,9,1,6,1,2,1,1,1,72,2,0
1529,47,2,15942,7,7,4,6,3,1,2,1,1,72,32,0
1530,7,2,15943,6,15,3,1,4,2,2,1,1,30,2,0
1531,31,2,15787,6,15,1,7,6,3,2,1,1,72,2,0
1532,1,2,5027,3,9,1,6,1,2,1,1,1,72,2,0
1533,13,2,15944,3,9,3,3,4,2,2,1,1,62,2,0
1534,51,2,15945,2,16,1,1,1,2,1,1,1,53,2,1
1535,5,2,5666,11,13,1,9,1,2,1,1,1,72,2,0
1536,50,2,6635,3,9,1,6,1,2,1,1,1,72,2,1
1537,45,1,15946,6,15,1,8,1,2,1,1,1,72,2,1
1538,49,4,15947,3,9,5,4,4,2,2,1,1,72,2,0
1539,26,2,15948,6,15,1,8,1,2,1,1,1,54,2,0
